"DATA/10006857.CI.OLI.BHT.sac.d.T006_T030
","SYN/OLI.CI.BHT.semd.sac.m16.T006_T030
",38.204,104.154
"DATA/10006857.CI.OSI.BHT.sac.d.T006_T030
","SYN/OSI.CI.BHT.semd.sac.m16.T006_T030
",-5.246,62.054
"DATA/10006857.CI.PAS.BHR.sac.d.T006_T030
","SYN/PAS.CI.BHR.semd.sac.m16.T006_T030
",-12.096,49.154
"DATA/10006857.CI.PAS.BHR.sac.d.T006_T030
","SYN/PAS.CI.BHR.semd.sac.m16.T006_T030
",-12.096,59.054
"DATA/10006857.CI.PAS.BHT.sac.d.T006_T030
","SYN/PAS.CI.BHT.semd.sac.m16.T006_T030
",3.204,63.804
"DATA/10006857.CI.PAS.BHT.sac.d.T006_T030
","SYN/PAS.CI.BHT.semd.sac.m16.T006_T030
",18.204,88.304
"DATA/10006857.CI.PDE.BHR.sac.d.T006_T030
","SYN/PDE.CI.BHR.semd.sac.m16.T006_T030
",-15.746,63.254
"DATA/10006857.CI.PDE.BHR.sac.d.T006_T030
","SYN/PDE.CI.BHR.semd.sac.m16.T006_T030
",-1.796,63.254
"DATA/10006857.CI.PDU.BHT.sac.d.T006_T030
","SYN/PDU.CI.BHT.semd.sac.m16.T006_T030
",28.554,94.154
"DATA/10006857.AZ.PFO.BHT.sac.d.T006_T030
","SYN/PFO.AZ.BHT.semd.sac.m16.T006_T030
",60.854,140.454
"DATA/10006857.AZ.PFO.BHT.sac.d.T006_T030
","SYN/PFO.AZ.BHT.semd.sac.m16.T006_T030
",66.404,140.454
"DATA/10006857.AZ.PFO.BHT.sac.d.T006_T030
","SYN/PFO.AZ.BHT.semd.sac.m16.T006_T030
",74.854,140.454
"DATA/10006857.CI.PHL.BHZ.sac.d.T006_T030
","SYN/PHL.CI.BHZ.semd.sac.m16.T006_T030
",2.504,80.104
"DATA/10006857.CI.PHL.BHZ.sac.d.T006_T030
","SYN/PHL.CI.BHZ.semd.sac.m16.T006_T030
",13.254,80.104
"DATA/10006857.BK.PKD.BHT.sac.d.T006_T030
","SYN/PKD.BK.BHT.semd.sac.m16.T006_T030
",21.054,91.354
"DATA/10006857.CI.PLM.BHT.sac.d.T006_T030
","SYN/PLM.CI.BHT.semd.sac.m16.T006_T030
",48.104,109.704
"DATA/10006857.CI.PLM.BHT.sac.d.T006_T030
","SYN/PLM.CI.BHT.semd.sac.m16.T006_T030
",48.104,137.504
"DATA/10006857.CI.PLM.BHT.sac.d.T006_T030
","SYN/PLM.CI.BHT.semd.sac.m16.T006_T030
",53.254,137.504
"DATA/10006857.CI.PLM.BHT.sac.d.T006_T030
","SYN/PLM.CI.BHT.semd.sac.m16.T006_T030
",59.604,137.504
"DATA/10006857.CI.PLM.BHT.sac.d.T006_T030
","SYN/PLM.CI.BHT.semd.sac.m16.T006_T030
",67.754,137.504
"DATA/10006857.AZ.RDM.BHT.sac.d.T006_T030
","SYN/RDM.AZ.BHT.semd.sac.m16.T006_T030
",64.704,131.254
"DATA/10006857.CI.RIN.BHT.sac.d.T006_T030
","SYN/RIN.CI.BHT.semd.sac.m16.T006_T030
",-3.146,63.804
"DATA/10006857.CI.RIN.BHZ.sac.d.T006_T030
","SYN/RIN.CI.BHZ.semd.sac.m16.T006_T030
",-21.346,47.304
"DATA/10006857.CI.RUS.BHT.sac.d.T006_T030
","SYN/RUS.CI.BHT.semd.sac.m16.T006_T030
",5.704,67.754
"DATA/10006857.CI.RUS.BHT.sac.d.T006_T030
","SYN/RUS.CI.BHT.semd.sac.m16.T006_T030
",20.604,97.804
"DATA/10006857.CI.RUS.BHT.sac.d.T006_T030
","SYN/RUS.CI.BHT.semd.sac.m16.T006_T030
",35.304,97.804
"DATA/10006857.CI.SDG.BHT.sac.d.T006_T030
","SYN/SDG.CI.BHT.semd.sac.m16.T006_T030
",52.654,122.704
"DATA/10006857.CI.SLA.BHT.sac.d.T006_T030
","SYN/SLA.CI.BHT.semd.sac.m16.T006_T030
",49.104,129.004
"DATA/10006857.CI.SLA.BHT.sac.d.T006_T030
","SYN/SLA.CI.BHT.semd.sac.m16.T006_T030
",59.354,129.004
"DATA/10006857.CI.SLA.BHT.sac.d.T006_T030
","SYN/SLA.CI.BHT.semd.sac.m16.T006_T030
",65.354,129.004
"DATA/10006857.CI.SMB.BHZ.sac.d.T006_T030
","SYN/SMB.CI.BHZ.semd.sac.m16.T006_T030
",-22.946,52.204
"DATA/10006857.CI.SMM.BHR.sac.d.T006_T030
","SYN/SMM.CI.BHR.semd.sac.m16.T006_T030
",-7.196,56.254
"DATA/10006857.CI.SMM.BHZ.sac.d.T006_T030
","SYN/SMM.CI.BHZ.semd.sac.m16.T006_T030
",-16.546,60.954
"DATA/10006857.CI.SMM.BHZ.sac.d.T006_T030
","SYN/SMM.CI.BHZ.semd.sac.m16.T006_T030
",-1.646,60.954
"DATA/10006857.CI.SNCC.BHT.sac.d.T006_T030
","SYN/SNCC.CI.BHT.semd.sac.m16.T006_T030
",-5.096,57.954
"DATA/10006857.AZ.SND.BHT.sac.d.T006_T030
","SYN/SND.AZ.BHT.semd.sac.m16.T006_T030
",63.904,137.454
"DATA/10006857.AZ.SND.BHT.sac.d.T006_T030
","SYN/SND.AZ.BHT.semd.sac.m16.T006_T030
",72.204,137.454
"DATA/10006857.CI.SPF.BHT.sac.d.T006_T030
","SYN/SPF.CI.BHT.semd.sac.m16.T006_T030
",9.454,94.204
"DATA/10006857.CI.SPF.BHT.sac.d.T006_T030
","SYN/SPF.CI.BHT.semd.sac.m16.T006_T030
",23.704,94.204
"DATA/10006857.CI.SRN.BHT.sac.d.T006_T030
","SYN/SRN.CI.BHT.semd.sac.m16.T006_T030
",42.554,114.704
"DATA/10006857.CI.SRN.BHT.sac.d.T006_T030
","SYN/SRN.CI.BHT.semd.sac.m16.T006_T030
",48.654,114.704
"DATA/10006857.CI.TEH.BHZ.sac.d.T006_T030
","SYN/TEH.CI.BHZ.semd.sac.m16.T006_T030
",12.354,74.304
"DATA/10006857.CI.TFT.BHR.sac.d.T006_T030
","SYN/TFT.CI.BHR.semd.sac.m16.T006_T030
",-6.796,64.454
"DATA/10006857.CI.TFT.BHZ.sac.d.T006_T030
","SYN/TFT.CI.BHZ.semd.sac.m16.T006_T030
",-3.946,67.054
"DATA/10006857.CI.THX.BHT.sac.d.T006_T030
","SYN/THX.CI.BHT.semd.sac.m16.T006_T030
",75.504,137.054
"DATA/10006857.CI.TOV.BHZ.sac.d.T006_T030
","SYN/TOV.CI.BHZ.semd.sac.m16.T006_T030
",-14.596,60.004
"DATA/10006857.AZ.TRO.BHT.sac.d.T006_T030
","SYN/TRO.AZ.BHT.semd.sac.m16.T006_T030
",66.854,152.904
